,date,Hour,Current_Unit_Price,Human_Energy_Cost,AI_Energy_Cost,Realtime_Savings_Won,PSI,AI_PSI
73,2018-01-01 18:15:00,18,210.3,841.2,1859.3348184585573,-1018.1348184585572,29.877704747887833,0.8162864829734855
74,2018-01-01 18:30:00,18,210.3,719.226,1824.5177996635439,-1105.2917996635438,29.84095851937515,0.4789054793307091
75,2018-01-01 18:45:00,18,210.3,771.801,1753.7381764411928,-981.9371764411927,29.93387196554425,0.3882445624579569
76,2018-01-01 19:00:00,19,210.3,855.9210000000002,2466.712808704376,-1610.7918087043759,29.946760341679198,0.825174134041602
77,2018-01-01 19:15:00,19,210.3,742.359,2430.4706268310547,-1688.1116268310548,29.940320077688806,0.8532769188043823
78,2018-01-01 19:30:00,19,210.3,809.6550000000001,2373.1470219612124,-1563.4920219612122,29.945245909485074,0.54921555178498
79,2018-01-01 19:45:00,19,210.3,832.788,2373.1470219612124,-1540.3590219612124,29.9440999046515,0.3180873917863196
80,2018-01-01 20:00:00,20,163.4,581.7040000000001,1914.1342542648315,-1332.4302542648315,29.939700085966187,0.6881947783807973
81,2018-01-01 20:15:00,20,163.4,658.5020000000001,1969.9299463272096,-1311.4279463272096,29.947199324548606,0.9260832532087162
82,2018-01-01 20:30:00,20,163.4,611.1160000000001,983.1398097991944,-372.0238097991943,29.94363090694637,3.2615813182605153
83,2018-01-01 20:45:00,20,163.4,581.7040000000001,1885.8627269744873,-1304.1587269744873,29.939932660443702,1.5640030322424703
84,2018-01-01 21:00:00,21,163.4,687.914,1408.4570247650147,-720.5430247650147,29.94870562973982,0.44478060792730156
85,2018-01-01 21:15:00,21,163.4,581.7040000000001,1410.600004196167,-828.8960041961669,29.941005827736344,0.42374745758118304
86,2018-01-01 21:30:00,21,163.4,576.802,1450.3898900985719,-873.5878900985718,29.940418798671637,0.9016031254353734
87,2018-01-01 21:45:00,21,163.4,694.45,1442.1173225402833,-747.6673225402833,29.950109309850887,0.3602683873859509
88,2018-01-01 22:00:00,22,210.3,742.359,442.1902880430222,300.16871195697786,29.940680497266158,0.22396862994790198
89,2018-01-01 22:15:00,22,210.3,748.668,827.8506783485414,-79.18267834854134,30.957392357041066,4.482385877038872
90,2018-01-01 22:30:00,22,210.3,771.801,932.1933332920075,-160.3923332920075,32.881122895554675,13.260401750740062
91,2018-01-01 22:45:00,22,210.3,681.3720000000001,892.2717196941376,-210.8997196941375,32.38491488660643,10.832991497383265
92,2018-01-01 23:00:00,23,117.3,414.06899999999996,533.9664971351623,-119.89749713516233,32.27856881656768,9.716096318950228
93,2018-01-01 23:15:00,23,117.3,414.06899999999996,533.9664971351623,-119.89749713516233,31.728035031307044,9.380580876804055
94,2018-01-01 23:30:00,23,117.3,380.052,539.8514875888824,-159.79948758888236,31.448404713693822,6.357990878425934
95,2018-01-01 23:45:00,23,117.3,430.491,533.9664971351623,-103.4754971351623,32.039417948162125,9.380580876804057
96,2018-01-02 00:00:00,0,117.3,540.753,626.8322226047516,-86.07922260475152,32.207745073885526,10.637131356533772
97,2018-01-02 00:15:00,0,117.3,375.36,617.4115954399109,-242.0515954399109,31.668597232266112,8.205231760517414
98,2018-01-02 00:30:00,0,117.3,451.605,615.5140125274658,-163.90901252746573,32.47784677290877,10.715102419498201
99,2018-01-02 00:45:00,0,117.3,384.74399999999997,617.4115954399109,-232.66759543991094,31.993339939694884,8.099420507389041
100,2018-01-02 01:00:00,1,117.3,392.955,555.5128390789032,-162.5578390789032,31.940682342191938,9.006424852693529
101,2018-01-02 01:15:00,1,117.3,456.297,566.3611001014709,-110.0641001014709,32.517040524057016,11.579969706522228
102,2018-01-02 01:30:00,1,117.3,384.74399999999997,555.6955162525177,-170.9515162525177,31.87407331515366,9.00336303479401
103,2018-01-02 01:45:00,1,117.3,405.858,566.6444007396698,-160.78640073966977,32.09468088270891,8.823110458288083
104,2018-01-02 02:00:00,2,117.3,443.39399999999995,532.2767053127288,-88.88270531272889,32.584151993245136,12.249048519025084
105,2018-01-02 02:15:00,2,117.3,388.263,519.5792434215546,-131.3162434215546,31.89371515004096,9.64543100360522
106,2018-01-02 02:30:00,2,117.3,422.28,522.3192891597747,-100.03928915977474,32.31026902982301,12.456128152873433
107,2018-01-02 02:45:00,2,117.3,426.972,522.3192891597747,-95.34728915977473,32.31972163705564,12.42190421333915
108,2018-01-02 03:00:00,3,117.3,384.74399999999997,529.6689970493317,-144.9249970493317,31.91734100894787,9.492618090811924
109,2018-01-02 03:15:00,3,117.3,435.183,536.6145330905914,-101.43153309059142,32.34071559385557,12.126296619480158
110,2018-01-02 03:30:00,3,117.3,417.588,529.6689970493317,-112.08099704933164,32.055383648216136,9.492618090811924
111,2018-01-02 03:45:00,3,117.3,380.052,525.602891778946,-145.55089177894592,31.810675072369374,9.533028368323455
112,2018-01-02 04:00:00,4,117.3,456.297,535.5520857810974,-79.25508578109736,32.44600909133482,12.182109919502977
113,2018-01-02 04:15:00,4,117.3,384.74399999999997,525.5370027065277,-140.79300270652772,31.815529849201237,9.534245948580809
114,2018-01-02 04:30:00,4,117.3,384.74399999999997,528.0431366443634,-143.2991366443634,31.863459680882507,9.488118416742633
115,2018-01-02 04:45:00,4,117.3,464.508,543.5530215740204,-79.04502157402038,32.538817373893636,12.021004333727848
116,2018-01-02 05:00:00,5,117.3,380.052,524.0039910793304,-143.95199107933036,31.84090949189107,9.562648915784747
117,2018-01-02 05:15:00,5,117.3,405.858,520.0206666469574,-114.16266664695735,32.01236306503176,9.637118605504652
118,2018-01-02 05:30:00,5,117.3,430.491,521.3344209194183,-90.84342091941835,32.142219802705284,9.612450282622534
119,2018-01-02 05:45:00,5,117.3,380.052,517.9698273181915,-137.91782731819148,31.701872345926002,9.454612567139327
120,2018-01-02 06:00:00,6,117.3,430.491,518.6192653656005,-88.12826536560056,31.96917051296004,9.442322706908097
121,2018-01-02 06:15:00,6,117.3,414.06899999999996,518.6192653656005,-104.55026536560058,31.875465481960156,9.442322706908097
122,2018-01-02 06:30:00,6,117.3,375.36,520.2630243301392,-144.90302433013915,31.61088525418116,9.411332867363697
123,2018-01-02 06:45:00,6,117.3,443.39399999999995,523.1278006553649,-79.73380065536497,32.06386983193446,9.357719541429812
124,2018-01-02 07:00:00,7,117.3,392.955,537.0581377029418,-144.10313770294186,31.692116284939644,9.104044454070788
125,2018-01-02 07:15:00,7,117.3,414.06899999999996,537.0581377029418,-122.98913770294189,31.755978216413634,9.104044454070788
126,2018-01-02 07:30:00,7,117.3,738.99,873.5744935512542,-134.58449355125424,32.3712380355377,7.575204323867772
127,2018-01-02 07:45:00,7,117.3,709.665,808.3912955760956,-98.7262955760956,32.571827997766974,8.214247977315162
128,2018-01-02 08:00:00,8,117.3,789.4290000000001,1198.114028263092,-408.6850282630919,32.35959321804715,3.4328670116768816
129,2018-01-02 08:15:00,8,117.3,3404.046,4156.183798599243,-752.1377985992435,42.70448612288817,15.909249752431457
130,2018-01-02 08:30:00,8,117.3,5418.0869999999995,5037.5603302001955,380.52666979980404,49.88496125137806,18.1461813741221
131,2018-01-02 08:45:00,8,117.3,6106.638,6619.139251327514,-512.5012513275142,54.080787503515,24.30144497636249
132,2018-01-02 09:00:00,9,163.4,9183.08,11142.225205993653,-1959.1452059936528,40.79821373899542,12.771575452002322
133,2018-01-02 09:15:00,9,163.4,9287.656,8961.220668029786,326.435331970215,39.86689638268199,9.377196187434592
134,2018-01-02 09:30:00,9,163.4,8375.884,7163.293338012695,1212.5906619873049,38.35243779800293,9.211976716759828
135,2018-01-02 09:45:00,9,163.4,7864.442000000001,6979.836097717285,884.6059022827158,32.95043326086478,4.15279100963016
136,2018-01-02 10:00:00,10,210.3,11105.943000000001,10369.034901809693,736.908098190308,34.56068515323343,4.01959787563554
137,2018-01-02 10:15:00,10,210.3,11522.337,10731.455517196657,790.8814828033428,34.68048522776077,4.734038323820723
138,2018-01-02 10:30:00,10,210.3,11190.063,10695.448188400269,494.6148115997312,35.2465924553234,5.833194740989066
139,2018-01-02 10:45:00,10,210.3,16868.163,16714.12004699707,154.0429530029287,52.095104518166295,18.61035327885191
140,2018-01-02 11:00:00,11,210.3,16315.074,16077.51137237549,237.56262762451115,48.55441783364989,21.070202423240964
141,2018-01-02 11:15:00,11,210.3,27027.756000000005,21962.516331481937,5065.239668518068,78.34402930923028,41.79106173902383
142,2018-01-02 11:30:00,11,210.3,30382.041,27053.614402770996,3328.426597229005,82.43095313625103,55.640832016645156
143,2018-01-02 11:45:00,11,210.3,19107.858,22226.654042816164,-3118.796042816164,68.4704665420287,44.435202381588965
144,2018-01-02 12:00:00,12,163.4,20147.22,19678.97512969971,468.24487030029195,68.44733928074396,46.33339195219834
145,2018-01-02 12:15:00,12,163.4,3140.548,7561.745394897461,-4421.197394897461,47.19186693959192,22.281349908849094
146,2018-01-02 12:30:00,12,163.4,1382.3640000000003,1586.3007871627808,-203.93678716278055,45.2316818598417,16.3058959121277
147,2018-01-02 12:45:00,12,163.4,1346.4160000000002,1527.3420499801637,-180.9260499801635,44.61431936728217,17.255253342670795
148,2018-01-02 13:00:00,13,163.4,1312.1019999999999,2490.3130449295045,-1178.2110449295046,31.174535591124965,3.451587659714603
149,2018-01-02 13:15:00,13,163.4,13018.078000000001,10890.941856384277,2127.136143615724,50.01956295738228,19.326390660728148
150,2018-01-02 13:30:00,13,163.4,15988.69,17030.53055419922,-1041.8405541992197,64.29553405920969,33.764516864109176
151,2018-01-02 13:45:00,13,163.4,20335.13,18967.149418640136,1367.980581359865,65.87957501568654,37.71346292622789
152,2018-01-02 14:00:00,14,163.4,17746.874,17772.730723571778,-25.856723571778275,56.661246522176704,30.158505881348866
153,2018-01-02 14:15:00,14,163.4,20117.808,19553.359634399414,564.4483656005868,60.54316826692504,32.17812936049429
154,2018-01-02 14:30:00,14,163.4,21094.94,19192.93393096924,1902.0060690307582,59.733390326499936,32.37026947676124
155,2018-01-02 14:45:00,14,163.4,13411.872,14336.031243896485,-924.1592438964853,49.74266239335604,22.681144738896634
156,2018-01-02 15:00:00,15,163.4,23511.626,20540.722135925294,2970.903864074706,67.92022388531828,36.983395892610915
157,2018-01-02 15:15:00,15,163.4,14199.460000000001,16614.86360321045,-2415.4036032104505,54.575139348927486,27.41754271221161
158,2018-01-02 15:30:00,15,163.4,23111.296000000002,20092.73970336914,3018.5562966308607,70.23186787863987,38.71018386924216
159,2018-01-02 15:45:00,15,163.4,19041.002,20002.126205444336,-961.1242054443355,62.93057533974655,34.55728951914466
160,2018-01-02 16:00:00,16,163.4,21129.254,19433.678160095216,1695.5758399047845,67.22900856017438,32.580597790687555
161,2018-01-02 16:15:00,16,163.4,22294.296000000002,19935.685116577148,2358.6108834228544,61.02267521889436,33.87548311537033
162,2018-01-02 16:30:00,16,163.4,14006.648000000001,17270.094212341308,-3263.446212341307,52.97584076844348,26.466134788398012
163,2018-01-02 16:45:00,16,163.4,24094.964000000004,20929.76328430176,3165.2007156982436,69.59223921259117,35.256167086451754
164,2018-01-02 17:00:00,17,210.3,18283.482,21495.00668563843,-3211.524685638429,53.23733391118411,27.436174465725514
165,2018-01-02 17:15:00,17,210.3,14142.675000000001,15953.533014678957,-1810.8580146789554,51.15564489069952,21.362081247050703
166,2018-01-02 17:30:00,17,210.3,24348.534000000003,21563.419326782227,2785.1146732177767,63.83765502801488,29.579321360010752
167,2018-01-02 17:45:00,17,210.3,23787.033,22895.100050354005,891.9329496459941,52.355664075355925,26.057084937969368
168,2018-01-02 18:00:00,18,210.3,16140.525000000001,12770.996651458741,3369.52834854126,43.087774530151876,15.346024831634647
169,2018-01-02 18:15:00,18,210.3,8811.57,12405.063067245484,-3593.493067245485,45.730632013417384,15.084345215183086
170,2018-01-02 18:30:00,18,210.3,7865.22,11800.743381500244,-3935.523381500244,44.62236016073585,16.800240057886867
171,2018-01-02 18:45:00,18,210.3,8464.575,12001.232900619507,-3536.657900619506,36.4419437678909,7.927230478872058
172,2018-01-02 19:00:00,19,210.3,7343.676,8152.4149486541755,-808.7389486541751,34.2870490284218,5.213000809046293
173,2018-01-02 19:15:00,19,210.3,8698.008,9646.431895065309,-948.4238950653089,36.514847792521635,6.296154970923142
174,2018-01-02 19:30:00,19,210.3,7562.388000000001,7552.124868392944,10.263131607056494,32.48964423720873,3.878159462793131
175,2018-01-02 19:45:00,19,210.3,8290.026000000002,9303.34584503174,-1013.3198450317377,33.41343728108811,2.955303058119798
176,2018-01-02 20:00:00,20,163.4,6235.344,6603.9956527709965,-368.6516527709964,32.86772618250574,3.4281503307853916
177,2018-01-02 20:15:00,20,163.4,5429.781999999999,6247.061173248291,-817.279173248292,31.293069740964462,1.5404874134503996
178,2018-01-02 20:30:00,20,163.4,4228.792,6132.727797698974,-1903.935797698974,30.883948788461396,1.291974130330509
179,2018-01-02 20:45:00,20,163.4,1771.256,3743.8430351257325,-1972.5870351257324,30.88041497672721,1.6538040991860359
180,2018-01-02 21:00:00,21,163.4,1517.9859999999999,2683.684058380127,-1165.6980583801273,30.2344542347071,0.38976583135864307
181,2018-01-02 21:15:00,21,163.4,1140.5320000000002,2835.432308959961,-1694.900308959961,29.919801660176514,0.3121991341792395
182,2018-01-02 21:30:00,21,163.4,834.974,2308.619025421143,-1473.6450254211427,29.943197364656278,0.5340894163784776
183,2018-01-02 21:45:00,21,163.4,830.072,2266.2456275939944,-1436.1736275939943,29.943354053544937,0.20581933969348432
184,2018-01-02 22:00:00,22,210.3,1059.912,1083.2987255573273,-23.38672555732728,29.943866367633,0.12569978340922414
185,2018-01-02 22:15:00,22,210.3,1036.779,1041.8325167655946,-5.0535167655946225,31.267131497918342,3.463701140050858
186,2018-01-02 22:30:00,22,210.3,975.792,1134.922680902481,-159.130680902481,33.617619323407304,13.826670776719526
187,2018-01-02 22:45:00,22,210.3,984.204,1147.0869070529939,-162.88290705299391,33.650657507029706,13.80244231174613
188,2018-01-02 23:00:00,23,117.3,548.9639999999999,674.9837665557861,-126.01976655578619,33.19430618697472,12.782490698219037
189,2018-01-02 23:15:00,23,117.3,536.061,659.5668422698974,-123.50584226989736,32.27485704454387,9.995265749720799
190,2018-01-02 23:30:00,23,117.3,536.061,658.6022217750549,-122.54122177505485,32.178440517413115,10.043671262922631
191,2018-01-02 23:45:00,23,117.3,532.542,658.6022217750549,-126.06022177505486,32.158839946532595,10.009447323388716
192,2018-01-03 00:00:00,0,117.3,536.061,568.9748491287231,-32.913849128723086,32.17953936105602,11.275651571544392
193,2018-01-03 00:15:00,0,117.3,540.753,580.7419774532318,-39.98897745323177,32.249333457835064,11.059778027322043
194,2018-01-03 00:30:00,0,117.3,540.753,579.9150080680847,-39.162008068084674,32.200191269056276,11.074731160849945
195,2018-01-03 00:45:00,0,117.3,536.061,580.7419774532318,-44.680977453231776,32.131665980387886,11.059778027322043
196,2018-01-03 01:00:00,1,117.3,536.061,580.4575581550598,-44.39655815505978,32.19215740908316,11.064917172797873
197,2018-01-03 01:15:00,1,117.3,544.2719999999999,581.2405082702636,-36.96850827026367,32.114022867076336,11.050779420002455
198,2018-01-03 01:30:00,1,117.3,544.2719999999999,580.9304716587067,-36.65847165870673,32.174972779932396,11.056374267570385
199,2018-01-03 01:45:00,1,117.3,540.753,581.2405082702636,-40.48750827026356,32.32597559960681,11.050779420002455
200,2018-01-03 02:00:00,2,117.3,536.061,530.3856665611266,5.675333438873395,32.17518305003241,12.032508245858905
201,2018-01-03 02:15:00,2,117.3,540.753,531.2127478122711,9.540252187728925,32.12480078161403,12.015466085552612
202,2018-01-03 02:30:00,2,117.3,544.2719999999999,531.2127478122711,13.059252187728816,32.329497857429295,12.015466085552612
203,2018-01-03 02:45:00,2,117.3,544.2719999999999,530.3856665611266,13.886333438873294,32.32406484906412,12.032508245858905
204,2018-01-03 03:00:00,3,117.3,536.061,540.7385290145874,-4.677529014587321,32.32491232842572,11.821838619819546
205,2018-01-03 03:15:00,3,117.3,544.2719999999999,566.4009803295136,-22.128980329513638,32.5169759475438,14.055187569578692
206,2018-01-03 03:30:00,3,117.3,544.2719999999999,541.6421825408935,2.629817459106448,32.30964830654476,12.024948514896908
207,2018-01-03 03:45:00,3,117.3,548.9639999999999,540.515356349945,8.448643650054919,32.29321932499754,12.04754662532355
208,2018-01-03 04:00:00,4,117.3,536.061,539.2950661182404,-3.234066118240321,32.20983753333897,12.072094942186853
209,2018-01-03 04:15:00,4,117.3,532.542,543.4348351478576,-10.892835147857568,32.09764328769027,11.767908515984256
210,2018-01-03 04:30:00,4,117.3,540.753,543.1239595413208,-2.370959541320758,32.15341727751405,11.774106954094632
211,2018-01-03 04:45:00,4,117.3,536.061,540.345320034027,-4.284320034027019,32.04776428525042,11.829735454171491
212,2018-01-03 05:00:00,5,117.3,540.753,538.5917645931244,2.161235406875676,32.04192589510889,11.865051989666153
213,2018-01-03 05:15:00,5,117.3,532.542,538.5917645931244,-6.049764593124337,31.974207543033856,11.865051989666153
214,2018-01-03 05:30:00,5,117.3,536.061,539.4187339782715,-3.357733978271426,31.991860938375858,11.848376522860987
215,2018-01-03 05:45:00,5,117.3,536.061,539.4187339782715,-3.357733978271426,32.1282710474415,11.848376522860987
216,2018-01-03 06:00:00,6,117.3,536.061,525.96970038414,10.091299615860066,32.18661724232618,12.124130622073272
217,2018-01-03 06:15:00,6,117.3,544.2719999999999,537.8134009838104,6.45859901618951,32.242741834943985,11.88078057716419
218,2018-01-03 06:30:00,6,117.3,536.061,537.8134009838104,-1.7524009838103893,32.081125424123776,11.88078057716419
219,2018-01-03 06:45:00,6,117.3,540.753,536.9097474575043,3.8432525424957475,32.17671459130689,11.89908144206632
220,2018-01-03 07:00:00,7,117.3,532.542,551.8335664272308,-19.291566427230805,32.06002032123787,11.602357840555882
221,2018-01-03 07:15:00,7,117.3,523.158,556.6817268848419,-33.523726884841835,32.00728983466364,11.508450222332462
222,2018-01-03 07:30:00,7,117.3,717.876,681.2848425865174,36.59115741348262,32.01818417605985,9.464004156400959
223,2018-01-03 07:45:00,7,117.3,929.016,790.9291252613067,138.08687473869327,32.25933014275303,8.138033080292699
224,2018-01-03 08:00:00,8,117.3,1123.734,1145.7342292785645,-22.000229278564575,32.077410989209234,4.701694918841634
225,2018-01-03 08:15:00,8,117.3,4341.272999999999,4923.584092712402,-582.3110927124026,44.77583891565712,14.914553613975318
226,2018-01-03 08:30:00,8,117.3,8749.407000000001,7457.506886672973,1291.9001133270276,55.14263385399127,28.775145116911222
227,2018-01-03 08:45:00,8,117.3,12842.004,10890.94595489502,1951.058045104981,66.74737362776658,37.680594721855215
228,2018-01-03 09:00:00,9,163.4,17170.072,13879.207618713379,3290.864381286621,52.1726156518396,23.156581355899085
229,2018-01-03 09:15:00,9,163.4,19900.486,16122.475744628908,3778.010255371093,55.268580615724034,25.332194888956767
230,2018-01-03 09:30:00,9,163.4,18706.032000000003,14262.982946777343,4443.0490532226595,50.16077159935923,23.205316505537212
